Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,CategoryTree,Product Name,Sales,Quantity,Discount,Profit
2662,CA-2017-123372,11/28/2017,12/2/2017,Standard Class,DG-13300,Deirdre Greer,,,,,,,,,,,2,0,35.982
5191,US-2017-136679,11/14/2017,11/18/2017,Standard Class,XP-21865,Xylona Preis,,,,,,,,,,,2,0.2,4.504
8790,CA-2017-126914,6/15/2017,6/19/2017,Standard Class,JE-15715,Joe Elijah,,,,,,,,,,,2,0.2,-3.8864
5631,CA-2014-127614,2/11/2014,2/15/2014,Standard Class,NF-18385,Natalie Fritzler,,,,,,,,,,,3,0,103.158
7530,US-2017-106145,9/26/2017,9/26/2017,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10002215,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","Wilson Jones Hanging View Binder, White, 1""",17.04,3,0.2,5.538
8641,US-2017-148551,1/12/2017,1/16/2017,Standard Class,DB-13120,David Bremer,Corporate,United States,Dallas,Texas,75217,Central,OFF-BI-10000545,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",GBC Ibimaster 500 Manual ProClick Binding System,760.98,5,0.8,-1141.47
1700,CA-2014-135657,6/3/2014,6/7/2014,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Seattle,Washington,98115,West,FUR-TA-10004086,"{'MainCategory': 'Furniture', 'SubCategory': 'Tables'}",KI Adjustable-Height Table,515.88,6,0,113.4936
4491,CA-2017-105921,8/14/2017,8/21/2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Los Angeles,California,90032,West,FUR-TA-10001095,"{'MainCategory': 'Furniture', 'SubCategory': 'Tables'}",Chromcraft Round Conference Tables,418.296,3,0.2,5.2287
2627,CA-2017-127180,10/22/2017,10/24/2017,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10024,East,TEC-PH-10003800,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",i.Sound Portable Power - 8000 mAh,52.99,1,0,0.5299
7614,US-2015-130491,2/8/2015,2/11/2015,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Garden City,Kansas,67846,Central,OFF-AR-10001149,,,,,0,1.728
5864,CA-2016-101525,5/1/2016,5/4/2016,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-AR-10000716,,,,,0,4.3524
7564,CA-2017-157672,10/5/2017,10/7/2017,First Class,RB-19795,Ross Baird,Home Office,United States,Denver,Colorado,80219,West,TEC-AC-10001714,,,,,0.2,13.5626
1312,CA-2016-141082,12/9/2016,12/13/2016,Standard Class,FM-14380,Fred McMath,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-LA-10001404,,,,,0,1.7343
6627,CA-2014-145541,12/14/2014,12/21/2014,Standard Class,TB-21400,Tom Boeckenhauer,Consumer,United States,New York City,New York,10024,East,TEC-MA-10001127,,,,,0,2239.9872
1214,,,,,,,,,,Pennsylvania,19134,East,OFF-BI-10002432,,,,,0.7,-2.3276
5124,,,,,,,,,,Louisiana,70506,South,OFF-PA-10002195,,,,,0,6.3504
7982,,,,,,,,,,New Jersey,7011,East,OFF-AP-10004532,,,,,0,22.1184
1716,,,,,,,,,,New York,10011,East,OFF-BI-10003314,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Tuff Stuff Recycled Round Ring Binders,7.712,2,0.2,2.7956
2954,,,,,,,,,,Arizona,85301,West,TEC-PH-10000347,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,7.92,2,0.2,0.693
7902,CA-2017-128363,8/13/2017,8/18/2017,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,FUR-FU-10003268,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",Eldon Radial Chair Mat for Low to Medium Pile Carpets,31.984,1,0.2,0
3443,CA-2017-168858,11/19/2017,11/23/2017,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,New York City,New York,10011,East,OFF-EN-10001415,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Envelopes'}",Staple envelope,16.74,3,0,8.37
2380,CA-2016-118052,5/6/2016,5/10/2016,Standard Class,BE-11455,Brad Eason,Home Office,United States,Lorain,Ohio,44052,East,OFF-FA-10004248,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Fasteners'}",Advantus T-Pin Paper Clips,7.216,2,0.2,1.7138
8778,CA-2016-102813,7/2/2016,7/3/2016,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Huntsville,Texas,77340,Central,OFF-PA-10000520,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 201,41.472,8,0.2,14.5152
9400,CA-2016-103128,11/11/2016,11/15/2016,Standard Class,SC-20845,Sung Chung,Consumer,United States,Arlington Heights,Illinois,60004,Central,OFF-AR-10003394,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Newell 332,14.112,6,0.2,1.2348
5689,CA-2014-131541,7/28/2014,,,,,,,,,32712,South,OFF-EN-10000781,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Envelopes'}","#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",48.944,7,0.2,16.5186
2462,CA-2015-142419,7/11/2015,,,,,,,,,98115,West,OFF-BI-10001597,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",98.352,3,0.2,34.4232
712,CA-2017-146136,9/3/2017,9/7/2017,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Palm Coast,Florida,32137,South,OFF-EN-10001219,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Envelopes'}","#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",24.448,4,0.2,8.8624
7106,CA-2017-128944,6/19/2017,6/21/2017,Second Class,KH-16330,Katharine Harms,Corporate,United States,Newark,Ohio,43055,East,FUR-FU-10004909,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",Contemporary Wood/Metal Frame,38.784,3,0.2,7.272
6518,US-2017-116652,9/15/2017,9/19/2017,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10001915,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Peel-Off China Markers,99.3,10,0,41.706
4741,CA-2017-164364,11/12/2017,11/16/2017,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,98115,West,OFF-LA-10004853,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Labels'}",Avery 483,9.96,2,0,4.5816
9359,CA-2016-168046,1/25/2016,1/28/2016,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10024,East,FUR-TA-10001095,"{'MainCategory': 'Furniture', 'SubCategory': 'Tables'}",Chromcraft Round Conference Tables,313.722,3,0.4,-99.3453
5162,CA-2014-111192,7/30/2014,8/5/2014,Standard Class,TS-21430,Tom Stivers,Corporate,United States,Seattle,Washington,98103,West,FUR-BO-10002916,"{'MainCategory': 'Furniture', 'SubCategory': 'Bookcases'}","Rush Hierlooms Collection 1"" Thick Stackable Bookcases",1367.84,8,0,259.8896
9462,CA-2014-100867,10/19/2014,10/24/2014,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Lakewood,California,90712,West,TEC-PH-10004922,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",RCA Visys Integrated PBX 8-Line Router,321.552,6,0.2,20.097
3374,CA-2015-161718,12/4/2015,12/10/2015,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,11550,East,FUR-FU-10002445,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",28.44,3,0,11.376
3233,US-2017-156356,4/16/2017,4/22/2017,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10001107,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","GBC White Gloss Covers, Plain Front",2.896,1,0.8,-4.7784
855,CA-2016-123274,2/19/2016,2/24/2016,Standard Class,GT-14710,Greg Tran,,,,,,,,,,242.94,3,0,9.7176
899,CA-2017-160983,10/29/2017,10/31/2017,Second Class,GB-14530,George Bell,,,,,,,,,,46.96,8,0,22.5408
4783,CA-2014-159310,11/7/2014,11/12/2014,Standard Class,SC-20725,Steven Cartwright,,,,,,,,,,40.712,7,0.2,3.5623
494,CA-2016-169166,5/9/2016,5/14/2016,Standard Class,SS-20590,Sonia Sunley,,,,,,,,,,93.98,2,0,13.1572
9415,CA-2015-127824,10/18/2015,10/22/2015,Standard Class,JC-15775,John Castell,Consumer,United States,Seattle,Washington,98115,West,TEC-PH-10004094,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Motorola L703CM,249.584,2,0.2,15.599
2385,US-2017-117534,,,,,,Consumer,United States,Fresno,California,93727,West,OFF-BI-10002026,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Avery Arch Ring Binders,185.92,4,0.2,62.748
4635,CA-2015-130456,,,,,,Corporate,United States,San Francisco,California,94122,West,OFF-ST-10000736,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Carina Double Wide Media Storage Towers in Natural & Black,80.98,1,0,3.2392
3633,CA-2017-132178,,,,,,Corporate,United States,Los Angeles,California,90004,West,OFF-ST-10000025,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Fellowes Stor/Drawer Steel Plus Storage Drawers,763.44,8,0,45.8064
1180,CA-2016-168081,,,,,,Home Office,United States,Houston,Texas,77070,Central,TEC-AC-10003174,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Plantronics S12 Corded Telephone Headset System,258.696,3,0.2,64.674
301,CA-2016-142545,,,,,,Corporate,United States,Belleville,New Jersey,7109,East,OFF-PA-10004243,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 1939,56.91,3,0,27.3168
4299,CA-2017-129021,8/23/2017,8/26/2017,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,32303,South,OFF-PA-10000241,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}","IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",49.568,2,0.2,15.49
4817,CA-2014-139598,12/26/2014,12/31/2014,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10002998,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}",Holmes 99% HEPA Air Purifier,,,,5.6316
5483,CA-2017-105487,10/8/2017,10/14/2017,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,TEC-AC-10003610,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Logitech Illuminated - Keyboard,,,,115.1808
7928,CA-2017-120404,11/20/2017,11/24/2017,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10035,East,TEC-PH-10001363,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Apple iPhone 5S,,,,170.997
1421,CA-2015-124800,9/26/2015,9/30/2015,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-BI-10000778,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",GBC VeloBinder Electric Binding Machine,,,,-48.392
6015,CA-2016-159016,3/10/2016,3/11/2016,First Class,KF-16285,Karen Ferguson,,United States,Los Angeles,California,90008,West,TEC-PH-10002885,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Apple iPhone 5,,,,363.9048
9477,CA-2015-100818,5/31/2015,6/5/2015,Second Class,JM-15265,Janet Molinari,Corporate,,,,,,FUR-FU-10002703,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",,,,-61.872
6173,US-2014-106299,8/2/2014,8/8/2014,Standard Class,NZ-18565,Nick Zandusky,Home Office,,,,,,OFF-BI-10001758,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,26.7,5,0,12.549
4579,CA-2015-110947,6/9/2015,6/15/2015,Standard Class,AG-10765,Anthony Garverick,Home Office,,,,,,OFF-BI-10001670,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Vinyl Sectional Post Binders,113.1,3,0,56.55
5164,CA-2015-161627,7/6/2015,,,SJ-20215,Sarah Jordon,Consumer,,,,,,FUR-CH-10003968,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",Novimex Turbo Task Chair,170.352,3,0.2,-17.0352
1011,CA-2014-158540,11/24/2014,,,VG-21790,Vivek Gonzalez,Consumer,,,,,,FUR-FU-10001602,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",151.72,4,0,27.3096
6249,CA-2017-121580,5/29/2017,,,ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,47201,Central,FUR-FU-10003981,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",Eldon Wave Desk Accessories,6.24,3,0,2.6208
7194,CA-2016-110492,2/12/2016,,,JS-15880,John Stevenson,Consumer,United States,Atlanta,Georgia,30318,South,OFF-ST-10003716,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Tennsco Double-Tier Lockers,1350.12,6,0,175.5156
7235,CA-2016-137337,3/8/2016,,,GB-14575,Giulietta Baptist,Consumer,United States,New York City,New York,10011,East,OFF-PA-10001934,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 1993,12.96,2,0,6.3504
5171,CA-2016-122903,5/27/2016,5/29/2016,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Detroit,Michigan,48205,Central,FUR-CH-10002024,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",HON 5400 Series Task Chairs for Big and Tall,3504.9,5,0,700.98
7718,CA-2015-149636,1/6/2015,1/12/2015,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-BI-10002764,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Recycled Pressboard Report Cover with Reinforced Top Hinge,1.938,2,0.7,-1.3566
5929,CA-2014-114314,10/11/2014,10/15/2014,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fayetteville,Arkansas,72701,South,FUR-FU-10002107,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",Eldon Pizzaz Desk Accessories,8.92,4,0,3.9248
3138,CA-2017-164168,11/12/2017,11/18/2017,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,,,,,,,,4.4312
8366,CA-2017-157273,1/30/2017,2/2/2017,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Seattle,Washington,98105,,,,,,,,60.4768
3375,CA-2015-161718,12/4/2015,12/10/2015,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,11550,,,,,,,,8.098
5750,CA-2017-104913,11/18/2017,11/22/2017,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Long Beach,New York,11561,,,,,,,,36.7255
6794,CA-2015-145394,11/16/2015,11/20/2015,Standard Class,MC-17605,Matt Connell,Corporate,United States,Chicago,Illinois,60610,,,,,,,,1.6116
9784,CA-2015-149748,5/31/2015,6/2/2015,Second Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Paterson,New Jersey,7501,,,,,,,,16.7886
4760,CA-2014-121573,11/3/2014,11/7/2014,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,,,,,,,,18.336
6859,CA-2017-128965,4/17/2017,4/22/2017,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,,,,,,,,3.4686
5956,CA-2014-155796,11/11/2014,11/15/2014,Second Class,TS-21430,Tom Stivers,Corporate,United States,Reading,Pennsylvania,19601,,,,,,,,-250.5408
5448,US-2016-127425,8/26/2016,8/31/2016,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10035,East,TEC-AC-10002800,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Plantronics Audio 478 Stereo USB Headset,249.95,5,0,87.4825
3852,CA-2015-127593,9/21/2015,9/21/2015,,,,,,,,,East,FUR-FU-10004006,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",85.3,2,0,14.501
7239,CA-2016-101651,12/24/2016,12/30/2016,,,,,,,,,West,FUR-FU-10000771,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Eldon 200 Class Desk Accessories, Smoke",43.96,7,0,18.4632
7180,US-2016-144351,11/14/2016,11/18/2016,,,,,,,,,East,TEC-PH-10001644,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}","BlueLounge Milo Smartphone Stand, White/Metallic",89.97,3,0,25.1916
1059,CA-2017-167150,12/10/2017,12/17/2017,,,,,,,,,West,OFF-BI-10001597,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",65.568,2,0.2,22.9488
9202,CA-2016-152688,10/17/2016,10/20/2016,,,,,,,,,East,OFF-BI-10004584,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",GBC ProClick 150 Presentation Binding System,315.98,1,0,148.5106
9555,CA-2015-111612,11/28/2015,12/2/2015,,,,,,,,,East,FUR-FU-10003799,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Seth Thomas 13 1/2"" Wall Clock",71.12,5,0.2,9.779
2321,CA-2017-165491,3/20/2017,3/24/2017,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10000358,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,265.93,7,0,63.8232
5698,CA-2017-126123,10/14/2017,10/18/2017,Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Chicago,Illinois,60623,Central,OFF-BI-10004224,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Catalog Binders with Expanding Posts,13.456,1,0.8,-23.548
7132,CA-2017-141439,11/26/2017,12/1/2017,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374,Central,FUR-TA-10001039,"{'MainCategory': 'Furniture', 'SubCategory': 'Tables'}",KI Adjustable-Height Table,257.94,3,0,67.0644
5195,CA-2014-101560,11/28/2014,12/1/2014,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203,South,OFF-AR-10004757,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Crayola Colored Pencils,13.12,4,0,4.3296
,,,,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,10024,East,TEC-PH-10003505,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Geemarc AmpliPOWER60,464,5,0,134.56
,,,,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,New York City,New York,10009,East,FUR-CH-10001545,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",Hon Comfortask Task/Swivel Chairs,205.164,2,0.1,13.6776
,,,,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,OFF-BI-10004209,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,3,0.2,6.03
,,,,First Class,NW-18400,Natalie Webber,Consumer,United States,Portland,Oregon,97206,West,TEC-MA-10003337,"{'MainCategory': 'Technology', 'SubCategory': 'Machines'}",Okidata B401 Printer,179.991,3,0.7,-251.9874
,,,,Standard Class,RH-19495,Rick Hansen,Consumer,United States,Orlando,Florida,32839,South,OFF-PA-10000223,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 2000,20.736,4,0.2,7.2576
,,,,Standard Class,LW-17215,Luke Weiss,Consumer,United States,Grand Rapids,Michigan,49505,Central,OFF-BI-10000088,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",GBC Imprintable Covers,54.9,5,0,26.901
,,,,Second Class,MN-17935,Michael Nguyen,Consumer,United States,New York City,New York,10009,East,TEC-PH-10002310,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Plantronics Calisto P620-M USB Wireless Speakerphone System,979.95,5,0,264.5865
,,,,First Class,MC-17845,Michael Chen,Consumer,United States,Jackson,Mississippi,39212,South,OFF-LA-10001934,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Labels'}",Avery 516,14.62,2,0,6.8714
,,,,Second Class,SB-20290,Sean Braxton,Corporate,United States,Houston,Texas,77036,Central,TEC-MA-10000822,"{'MainCategory': 'Technology', 'SubCategory': 'Machines'}",Lexmark MX611dhe Monochrome Laser Printer,3059.982,3,0.4,-509.997
7008,CA-2015-154823,8/21/2015,8/25/2015,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503,East,OFF-BI-10001098,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Acco D-Ring Binder w/DublLock,12.828,2,0.7,-8.9796
2845,US-2016-162852,12/27/2016,12/31/2016,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,Woodstock,Illinois,60098,Central,FUR-CH-10004853,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}","Global Manager's Adjustable Task Chair, Storm",845.488,8,0.3,-12.0784
2119,CA-2017-155460,4/13/2017,4/15/2017,First Class,RW-19630,Rob Williams,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10002479,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),5.28,1,0,2.376
6799,CA-2015-168809,8/25/2015,8/25/2015,Same Day,MC-18100,Mick Crebagga,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10002240,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",Nu-Dell EZ-Mount Plastic Wall Frames,7.88,5,0.6,-3.94
5399,CA-2016-163202,9/27/2016,10/2/2016,Standard Class,BM-11650,Brian Moss,Corporate,United States,Lancaster,Ohio,43130,East,OFF-BI-10002764,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Recycled Pressboard Report Cover with Reinforced Top Hinge,2.907,3,0.7,-2.0349
