Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,CategoryTree,Product Name,Sales,Quantity,Discount,ReturnCategory
3481,CA-2016-131289,12/8/2016,12/14/2016,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,San Francisco,California,94110,West,FUR-TA-10003954,"{'MainCategory': 'Furniture', 'SubCategory': 'Tables'}",Hon 94000 Series Round Tables,1421.664,6,0.2,High Loss
5187,US-2015-154389,11/27/2015,12/3/2015,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002789,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",LG Exalt,748.752,8,0.4,High Loss
3667,CA-2014-129364,12/8/2014,12/13/2014,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,TEC-PH-10003095,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Samsung HM1900 Bluetooth Headset,52.68,3,0.2,Medium Profit
5185,CA-2017-163335,9/24/2017,9/27/2017,First Class,AG-10675,Anna Gayman,Consumer,United States,Columbus,Georgia,31907,South,OFF-BI-10002827,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Avery Durable Poly Binders,38.71,7,0,Medium Profit
3923,CA-2017-146920,8/28/2017,9/1/2017,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10002479,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.344,6,0.2,Low Profit
4496,CA-2017-112753,6/18/2017,6/23/2017,Standard Class,CC-12670,Craig Carreira,Consumer,United States,Los Angeles,California,90032,West,FUR-BO-10004015,"{'MainCategory': 'Furniture', 'SubCategory': 'Bookcases'}","Bush Andora Bookcase, Maple/Graphite Gray Finish",917.9235,9,0.15,Medium Profit
9568,CA-2014-130428,3/31/2014,3/31/2014,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Tampa,Florida,33614,South,OFF-AR-10004027,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}","Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",4.032,2,0.2,Low Profit
5990,CA-2016-163776,7/19/2016,7/25/2016,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,FUR-BO-10003546,"{'MainCategory': 'Furniture', 'SubCategory': 'Bookcases'}",Hon 4-Shelf Metal Bookcases,504.9,5,0,High Profit
4422,CA-2014-117016,3/4/2014,3/9/2014,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Margate,Florida,33063,South,OFF-AR-10001374,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}","BIC Brite Liner Highlighters, Chisel Tip",15.552,3,0.2,Low Profit
4124,CA-2017-133823,5/11/2017,5/12/2017,Same Day,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10000962,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",26.032,2,0.2,Low Profit
9330,CA-2015-164497,11/28/2015,11/30/2015,First Class,AJ-10945,Ashley Jarboe,Consumer,United States,San Francisco,California,94110,West,OFF-AP-10004655,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}","Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",45.28,4,0,Medium Profit
6609,CA-2016-148852,5/26/2016,5/31/2016,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,92704,West,TEC-MA-10002428,"{'MainCategory': 'Technology', 'SubCategory': 'Machines'}",Fellowes Powershred HS-440 4-Sheet High Security Shredder,371.976,3,0.2,High Profit
4919,CA-2016-160304,1/2/2016,1/7/2016,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Gaithersburg,Maryland,20877,East,FUR-BO-10004709,"{'MainCategory': 'Furniture', 'SubCategory': 'Bookcases'}","Bush Westfield Collection Bookcases, Medium Cherry Finish",173.94,3,0,Medium Profit
3883,CA-2015-129896,6/15/2015,6/20/2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234,West,FUR-FU-10004904,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Eldon ""L"" Workstation Diamond Chairmat",364.704,6,0.2,Low Loss
8620,CA-2017-132437,9/8/2017,9/13/2017,Second Class,EM-14095,Eudokia Martin,Corporate,United States,New York City,New York,10024,East,OFF-ST-10001031,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Adjustable Personal File Tote,65.12,4,0,Medium Profit
6312,CA-2014-112837,9/11/2014,9/16/2014,Standard Class,LW-17125,Liz Willingham,Consumer,United States,Oxnard,California,93030,West,FUR-FU-10004006,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,3,0,Medium Profit
2662,CA-2017-123372,11/28/2017,12/2/2017,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,New York City,New York,10035,East,OFF-EN-10003055,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Envelopes'}","Blue String-Tie & Button Interoffice Envelopes, 10 x 13",79.96,2,0,Medium Profit
5191,US-2017-136679,11/14/2017,11/18/2017,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Pasadena,Texas,77506,Central,OFF-AR-10003582,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}","Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",45.04,2,0.2,Low Profit
8790,CA-2017-126914,6/15/2017,6/19/2017,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Monroe,North Carolina,28110,South,FUR-BO-10000468,"{'MainCategory': 'Furniture', 'SubCategory': 'Bookcases'}",O'Sullivan 2-Shelf Heavy-Duty Bookcases,77.728,2,0.2,Low Loss
5631,CA-2014-127614,2/11/2014,2/15/2014,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320,South,TEC-AC-10001432,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Enermax Aurora Lite Keyboard,234.45,3,0,High Profit
7530,US-2017-106145,9/26/2017,9/26/2017,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10002215,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","Wilson Jones Hanging View Binder, White, 1""",17.04,3,0.2,Low Profit
8641,US-2017-148551,1/12/2017,1/16/2017,Standard Class,DB-13120,David Bremer,Corporate,United States,Dallas,Texas,75217,Central,OFF-BI-10000545,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",GBC Ibimaster 500 Manual ProClick Binding System,760.98,5,0.8,High Loss
1700,CA-2014-135657,6/3/2014,6/7/2014,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Seattle,Washington,98115,West,FUR-TA-10004086,"{'MainCategory': 'Furniture', 'SubCategory': 'Tables'}",KI Adjustable-Height Table,515.88,6,0,High Profit
4491,CA-2017-105921,8/14/2017,8/21/2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Los Angeles,California,90032,West,FUR-TA-10001095,"{'MainCategory': 'Furniture', 'SubCategory': 'Tables'}",Chromcraft Round Conference Tables,418.296,3,0.2,Low Profit
2627,CA-2017-127180,10/22/2017,10/24/2017,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10024,East,TEC-PH-10003800,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",i.Sound Portable Power - 8000 mAh,52.99,1,0,Low Profit
7614,US-2015-130491,2/8/2015,2/11/2015,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Garden City,Kansas,67846,Central,OFF-AR-10001149,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}","Sanford Colorific Colored Pencils, 12/Box",5.76,2,0,Low Profit
5864,CA-2016-101525,5/1/2016,5/4/2016,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-AR-10000716,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",DIXON Ticonderoga Erasable Checking Pencils,11.16,2,0,Low Profit
7564,CA-2017-157672,10/5/2017,10/7/2017,First Class,RB-19795,Ross Baird,Home Office,United States,Denver,Colorado,80219,West,TEC-AC-10001714,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Logitech MX Performance Wireless Mouse,63.824,2,0.2,Medium Profit
1312,CA-2016-141082,12/9/2016,12/13/2016,Standard Class,FM-14380,Fred McMath,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-LA-10001404,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Labels'}",Avery 517,3.69,1,0,Low Profit
6627,CA-2014-145541,12/14/2014,12/21/2014,Standard Class,TB-21400,Tom Boeckenhauer,Consumer,United States,New York City,New York,10024,East,TEC-MA-10001127,"{'MainCategory': 'Technology', 'SubCategory': 'Machines'}","HP Designjet T520 Inkjet Large Format Printer - 24"" Color",6999.96,4,0,High Profit
1214,US-2017-118087,9/9/2017,9/13/2017,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10002432,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Wilson Jones Standard D-Ring Binders,3.036,2,0.7,Low Loss
5124,CA-2014-149538,4/4/2014,4/8/2014,Standard Class,KB-16585,Ken Black,Corporate,United States,Lafayette,Louisiana,70506,South,OFF-PA-10002195,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 1966,12.96,2,0,Low Profit
7982,CA-2014-113383,9/10/2014,9/13/2014,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Clifton,New Jersey,7011,East,OFF-AP-10004532,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}",Kensington 6 Outlet Guardian Standard Surge Protector,81.92,4,0,Medium Profit
1716,CA-2016-154788,4/30/2016,5/4/2016,Standard Class,JL-15835,John Lee,Consumer,United States,New York City,New York,10011,East,OFF-BI-10003314,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Tuff Stuff Recycled Round Ring Binders,7.712,2,0.2,Low Profit
2954,CA-2017-134915,11/12/2017,11/12/2017,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,85301,West,TEC-PH-10000347,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,7.92,2,0.2,Low Profit
7902,CA-2017-128363,8/13/2017,8/18/2017,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,FUR-FU-10003268,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",Eldon Radial Chair Mat for Low to Medium Pile Carpets,31.984,1,0.2,Low Profit
3443,CA-2017-168858,11/19/2017,11/23/2017,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,New York City,New York,10011,East,OFF-EN-10001415,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Envelopes'}",Staple envelope,16.74,3,0,Low Profit
2380,CA-2016-118052,5/6/2016,5/10/2016,Standard Class,BE-11455,Brad Eason,Home Office,United States,Lorain,Ohio,44052,East,OFF-FA-10004248,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Fasteners'}",Advantus T-Pin Paper Clips,7.216,2,0.2,Low Profit
8778,CA-2016-102813,7/2/2016,7/3/2016,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Huntsville,Texas,77340,Central,OFF-PA-10000520,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 201,41.472,8,0.2,Medium Profit
9400,CA-2016-103128,11/11/2016,11/15/2016,Standard Class,SC-20845,Sung Chung,Consumer,United States,Arlington Heights,Illinois,60004,Central,OFF-AR-10003394,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Newell 332,14.112,6,0.2,Low Profit
5689,CA-2014-131541,7/28/2014,7/28/2014,Same Day,CK-12205,Chloris Kastensmidt,Consumer,United States,Apopka,Florida,32712,South,OFF-EN-10000781,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Envelopes'}","#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",48.944,7,0.2,Medium Profit
2462,CA-2015-142419,7/11/2015,7/13/2015,Second Class,SC-20380,Shahid Collister,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10001597,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",98.352,3,0.2,Medium Profit
712,CA-2017-146136,9/3/2017,9/7/2017,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Palm Coast,Florida,32137,South,OFF-EN-10001219,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Envelopes'}","#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",24.448,4,0.2,Low Profit
7106,CA-2017-128944,6/19/2017,6/21/2017,Second Class,KH-16330,Katharine Harms,Corporate,United States,Newark,Ohio,43055,East,FUR-FU-10004909,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",Contemporary Wood/Metal Frame,38.784,3,0.2,Low Profit
6518,US-2017-116652,9/15/2017,9/19/2017,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10001915,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Peel-Off China Markers,99.3,10,0,Medium Profit
4741,CA-2017-164364,11/12/2017,11/16/2017,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,98115,West,OFF-LA-10004853,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Labels'}",Avery 483,9.96,2,0,Low Profit
9359,CA-2016-168046,1/25/2016,1/28/2016,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10024,East,FUR-TA-10001095,"{'MainCategory': 'Furniture', 'SubCategory': 'Tables'}",Chromcraft Round Conference Tables,313.722,3,0.4,Low Loss
5162,CA-2014-111192,7/30/2014,8/5/2014,Standard Class,TS-21430,Tom Stivers,Corporate,United States,Seattle,Washington,98103,West,FUR-BO-10002916,"{'MainCategory': 'Furniture', 'SubCategory': 'Bookcases'}","Rush Hierlooms Collection 1"" Thick Stackable Bookcases",1367.84,8,0,High Profit
9462,CA-2014-100867,10/19/2014,10/24/2014,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Lakewood,California,90712,West,TEC-PH-10004922,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",RCA Visys Integrated PBX 8-Line Router,321.552,6,0.2,Medium Profit
3374,CA-2015-161718,12/4/2015,12/10/2015,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,11550,East,FUR-FU-10002445,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",28.44,3,0,Medium Profit
3233,US-2017-156356,4/16/2017,4/22/2017,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10001107,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","GBC White Gloss Covers, Plain Front",2.896,1,0.8,Low Loss
855,CA-2016-123274,2/19/2016,2/24/2016,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,OFF-ST-10000736,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Carina Double Wide Media Storage Towers in Natural & Black,242.94,3,0,Low Profit
899,CA-2017-160983,10/29/2017,10/31/2017,Second Class,GB-14530,George Bell,Corporate,United States,Auburn,New York,13021,East,OFF-PA-10002250,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Things To Do Today Pad,46.96,8,0,Medium Profit
4783,CA-2014-159310,11/7/2014,11/12/2014,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,OFF-SU-10004115,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Supplies'}",Acme Stainless Steel Office Snips,40.712,7,0.2,Low Profit
494,CA-2016-169166,5/9/2016,5/14/2016,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10000991,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,93.98,2,0,Medium Profit
9415,CA-2015-127824,10/18/2015,10/22/2015,Standard Class,JC-15775,John Castell,Consumer,United States,Seattle,Washington,98115,West,TEC-PH-10004094,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Motorola L703CM,249.584,2,0.2,Medium Profit
2385,US-2017-117534,3/25/2017,3/26/2017,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,93727,West,OFF-BI-10002026,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Avery Arch Ring Binders,185.92,4,0.2,Medium Profit
4635,CA-2015-130456,8/21/2015,8/26/2015,Standard Class,DS-13180,David Smith,Corporate,United States,San Francisco,California,94122,West,OFF-ST-10000736,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Carina Double Wide Media Storage Towers in Natural & Black,80.98,1,0,Low Profit
3633,CA-2017-132178,5/3/2017,5/8/2017,Second Class,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,90004,West,OFF-ST-10000025,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Fellowes Stor/Drawer Steel Plus Storage Drawers,763.44,8,0,Medium Profit
1180,CA-2016-168081,4/24/2016,4/27/2016,Second Class,CA-12055,Cathy Armstrong,Home Office,United States,Houston,Texas,77070,Central,TEC-AC-10003174,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Plantronics S12 Corded Telephone Headset System,258.696,3,0.2,Medium Profit
301,CA-2016-142545,10/28/2016,11/3/2016,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,OFF-PA-10004243,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 1939,56.91,3,0,Medium Profit
4299,CA-2017-129021,8/23/2017,8/26/2017,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,32303,South,OFF-PA-10000241,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}","IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",49.568,2,0.2,Medium Profit
4817,CA-2014-139598,12/26/2014,12/31/2014,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10002998,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}",Holmes 99% HEPA Air Purifier,34.656,2,0.2,Low Profit
5483,CA-2017-105487,10/8/2017,10/14/2017,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,TEC-AC-10003610,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Logitech Illuminated - Keyboard,239.96,4,0,High Profit
7928,CA-2017-120404,11/20/2017,11/24/2017,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10035,East,TEC-PH-10001363,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Apple iPhone 5S,569.99,1,0,High Profit
1421,CA-2015-124800,9/26/2015,9/30/2015,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-BI-10000778,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",GBC VeloBinder Electric Binding Machine,72.588,2,0.7,Low Loss
6015,CA-2016-159016,3/10/2016,3/11/2016,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,90008,West,TEC-PH-10002885,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Apple iPhone 5,4158.912,8,0.2,High Profit
9477,CA-2015-100818,5/31/2015,6/5/2015,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,FUR-FU-10002703,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",51.56,2,0.6,Low Loss
6173,US-2014-106299,8/2/2014,8/8/2014,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Springfield,Missouri,65807,Central,OFF-BI-10001758,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,26.7,5,0,Medium Profit
4579,CA-2015-110947,6/9/2015,6/15/2015,Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Hampton,Virginia,23666,South,OFF-BI-10001670,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Vinyl Sectional Post Binders,113.1,3,0,Medium Profit
5164,CA-2015-161627,7/6/2015,7/11/2015,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Pasadena,California,91104,West,FUR-CH-10003968,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",Novimex Turbo Task Chair,170.352,3,0.2,Low Loss
1011,CA-2014-158540,11/24/2014,11/26/2014,First Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Diego,California,92037,West,FUR-FU-10001602,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",151.72,4,0,Medium Profit
